,Day of Week,Tenure Group,Email Domain,Age Group,Gender,Type,Subject Id
94,-0.1,10.0848,0.0,0.0,0.0,0.0,0.0
95,5.457416,0.0,1.06,0.0,0.0,0.0,0.0
96,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.1,1.0,0.0,0.0,-0.0364,0.0,0.0
98,-0.1,3.18,0.0,0.0,0.0,0.0,0.0
99,-0.1,2.91464968768,0.0,0.0,0.0,0.0,0.0
100,-0.1,-0.1,0.014868800000000015,0.0,0.0,0.0,0.0
101,-0.1,3.0,0.0,0.0,0.0,0.0,0.0
102,-0.1,-0.04000000000000001,-0.1,0.0,0.0,0.0,0.0
103,-0.1,2.02248,0.0,0.0,0.0,0.0,-0.0364
104,-0.1,-0.04000000000000001,-0.1,0.0,0.0,0.0,0.0
105,-0.1,3.0,0.0,0.0,0.0,0.0,0.0
106,-0.1,2.13011185125888,0.0,0.0,0.0,0.0,0.0
107,-0.18000000000000002,5.724,0.0,0.0,0.0,0.0,0.0
108,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
109,1.98,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.1,3.47148688,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,8.329248,0.0,0.0,0.0,0.0,-0.04000000000000001,1.111816
113,1.0,0.0,0.0,0.0,3.0600000000000005,0.0,0.0
114,6.4392000000000005,0.0,0.0,0.0,0.0,0.0,0.0
115,1.87944,0.0,0.0,0.0,0.0,0.0,1.06
116,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
117,-0.1,1.9985424000000003,0.0,0.0,0.0,0.0,0.0
118,-0.1,3.5188,0.0,0.0,0.0,0.0,0.0
119,0.22781600000000002,0.0,0.0,0.0,0.0,0.0,0.0
120,6.327261833590827,0.0,0.0,0.0,0.0,0.0,0.0
121,1.0,0.0,0.0,7.572240000000001,0.0,1.3705294478744783,0.0
122,-0.1,4.836247094071543,0.0,0.0,1.3339523131494402,0.0,0.0
123,8.614176,0.0,0.0,1.0,0.0,0.0,0.0
124,-0.1,1.2424,0.0,0.0,0.0,0.0,0.0
125,0.0,1.98,0.0,0.0,0.0,0.0,0.0
126,0.168,0.0,0.0,0.0,0.0,0.0,0.0
127,4.268000000000001,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,1.324,0.0
129,7.32,0.0,0.0,0.0,0.0,0.0,0.0
130,3.0600000000000005,3.0,0.0,0.0,0.0,0.0,0.0
131,4.623200000000001,0.0,0.0,0.0,0.0,0.0,0.0
132,5.9,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1.1800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,10.619279137280003,0.0,0.0,0.0,0.0
136,2.6874363346815997,0.0,0.0,0.0,0.0,0.0,0.0
137,-0.12000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
138,2.5986385600000004,0.0,0.0,0.0,0.0,0.0,0.0
139,2.5036,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
141,5.619400052224001,0.0,0.0,0.0,0.0,-0.1,0.0
142,-0.1,-0.1,0.01901599999999999,0.0,0.0,0.0,0.0
143,3.7826641600000004,0.0,1.1800000000000002,0.0,0.0,0.0,0.0
144,-0.1,1.281554464,0.0,0.0,0.0,0.0,0.0
145,1.82817088,0.0,0.0,0.0,0.0,0.0,0.0
146,-0.1,-0.04000000000000001,0.0,0.0,0.0,0.0,-0.04000000000000001
147,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
148,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,5.58,0.0,0.0,0.0,0.0,0.0,0.0
152,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
153,6.125913763076834,0.0,0.0,0.0,3.1559760000000003,0.0,0.0
154,11.84967487397581,0.0,0.0,0.0,0.0,0.0,0.0
155,3.7826641600000004,0.0,0.0,0.0,0.0,1.3617562538368002,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-0.1,3.226959896256,0.0,0.0,0.0,0.0,0.0
158,2.6316918400000002,0.0,0.0,0.0,0.0,0.0,0.0
159,-0.1,10.856142841553257,0.0,0.0,0.0,0.0,0.0
160,2.716,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,7.7592,0.0,0.0,0.0
162,-0.1,0.0,0.0,3.0461276851167742,0.0,0.0,0.0
163,5.4,0.0,0.0,0.0,0.0,0.0,0.0
164,-0.1,0.0,2.5387617565440004,0.0,0.0,0.0,0.0
165,3.0,0.0,0.0,0.0,0.0,0.0,0.0
166,9.371030553503232,0.0,0.0,0.0,0.0,0.0,0.0
167,3.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2.2392,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,3.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,3.0,0.0,0.0,0.0,0.0,0.0,0.0
175,3.0,0.0,0.0,0.0,0.0,0.0,0.0
176,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
177,1.9908000000000001,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,13.806696936641014,0.0,0.0,3.3240000000000003,0.0,0.0,0.0
180,-0.1,-0.04000000000000001,0.0,0.0,0.0,0.0,0.0
181,3.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
183,3.0,0.0,0.0,0.0,0.0,0.0,0.0
184,9.077119933994194,0.0,0.0,0.0,0.0,0.0,0.0
185,3.18,0.0,0.0,0.0,0.0,0.0,0.0
186,0.08952000000000002,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,3.0,0.0,0.0,0.0,0.0,0.0,0.0
190,5.4,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,3.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0
197,2.7880000000000003,0.0,0.0,0.0,1.4514255136,0.0,0.0
198,3.18,0.0,0.0,0.0,0.0,0.0,0.0
199,9.136365408000001,0.0,0.0,0.0,0.0,0.0,0.0
200,-0.1,-0.1,0.0,0.07999999999999999,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
203,5.4,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,5.4,0.0
205,3.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-0.04000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,3.0,3.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,5.4,0.0,0.0,0.0,0.0,0.0,0.0
212,3.0,0.0,0.0,0.0,0.0,0.0,0.0
213,3.18,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1.06,0.0,0.0,0.0,0.0,0.0,0.0
217,-0.1,4.26488736,0.0,0.0,0.0,0.0,0.0
218,3.0,0.0,0.0,0.0,0.0,0.0,0.0
219,5.800971462400001,0.0,0.0,0.0,0.0,0.0,0.0
220,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
221,2.247984,0.0,0.0,0.0,0.0,0.0,0.0
222,1.8,0.0,0.0,0.0,0.0,0.0,0.0
223,5.24016,0.0,1.36888,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,0.0
225,5.724,0.0,0.0,0.0,0.0,0.0,0.0
226,4.813889522636801,0.0,0.0,0.0,0.0,0.0,0.0
227,3.0,0.0,0.0,0.0,0.0,0.0,0.0
228,3.1237392,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,4.96681824,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,7.428000000000001,0.0,0.0,0.0,0.0,0.0,0.0
233,2.4984,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2.990608,0.0,0.0,0.0,0.0,0.0,0.0
237,-0.1,0.0,0.0,0.0,0.0,0.0,4.842766815999999
238,2.7640000000000002,0.0,0.0,0.0,0.0,0.0,0.0
239,5.32,0.0,0.0,0.0,0.0,0.0,0.0
240,-0.1,0.0,-0.1,0.0,0.0,0.0,0.0
