,0,1,2,3,4,5
87,-0.5801585568870121,-1.82337337180032,-1.8319011170527386,-0.59029064893487,-1.0,-1.0073706356967063
88,-0.1,0.0,0.0,0.0,0.0,0.0
89,-0.4771868625956229,-1.0,-1.0,-0.500791680466744,-1.0,-0.7431428547333452
90,0.0,0.0,0.0,0.0,0.0,0.0
91,-0.4255917798020601,-1.0,-1.0,-0.4282124951764993,-1.8196269408,-0.412857142758031
92,0.0,0.0,0.0,0.0,0.0,0.0
93,-0.2602696,-1.0,-1.0,-0.3235656,-1.81116,-0.41285714278391494
94,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.1,-1.0,-1.0,-0.1,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.1,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.18600000000000003,-1.0,-1.0,-0.18600000000000003,-1.0,-1.0
101,-0.6138711470169865,-1.0,-1.0,-0.6157703186109557,-1.0,-0.743142446689795
102,-0.1,-1.0,-1.0,-0.1,0.0,0.0
103,-0.5903951536247997,-1.0,-1.0,-0.5757740469457698,-2.4910018320581173,-0.7431306482211633
104,-0.1,0.0,0.0,0.0,0.0,0.0
105,-0.59330560798925,-1.0,-1.8,-0.5921103063063199,-1.0,-0.7431426063178017
106,-0.1,0.0,0.0,-0.1,0.0,0.0
107,-0.5788161237275528,-1.8227337443632687,-1.0,-0.5926963892721521,-1.0,-1.0073711274236254
108,0.0,0.0,0.0,0.0,0.0,0.0
109,-0.32358417600000006,-1.8,-1.81941505056,-0.37908838320640004,-1.0,-0.4128571427839128
110,0.0,0.0,0.0,0.0,0.0,0.0
111,-0.18600000000000003,-1.0,-1.8,-0.18600000000000003,-1.0,-0.41285714278391483
112,0.0,0.0,0.0,0.0,0.0,0.0
113,-0.1,-1.0,-1.0,-0.1,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.1,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0
120,-0.25996,-1.0,-1.81116,-0.18600000000000003,-1.0,-1.81116
121,-0.4524381495559419,-1.81116,-1.81116,-0.4464853582347154,-1.0,-0.41285714184130884
122,-0.1,-1.0,-1.0,-0.1,0.0,0.0
123,-0.45674417338655005,-1.8,-1.0,-0.43748667469698727,-1.0,-0.7431428255329737
124,-0.1,0.0,0.0,0.0,0.0,0.0
125,-0.4224724264704,-1.0,-1.0,-0.4387825313031321,-1.0,-0.7431428567164238
126,-0.18600000000000003,-1.0,-1.8,-0.25000000000000006,-1.0,-1.0
127,-0.4258267960567453,-1.0,-1.0,-0.43678286197482075,-1.0,-0.41285714278019575
128,0.0,0.0,0.0,0.0,0.0,0.0
129,-0.25516000000000005,-1.0,-1.0,-0.268504,-1.0,-0.41285714278391494
130,0.0,0.0,0.0,0.0,0.0,0.0
131,-0.1,-1.0,-1.0,-0.1,0.0,0.0
132,-0.25516000000000005,-1.0,-1.0,-0.18600000000000003,-1.0,-1.0
133,-0.1,-1.0,-1.0,-0.1,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0
135,-0.1,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.18600000000000003,-1.0,-1.0,-0.18600000000000003,-1.0,-1.0
141,-0.3683751136,-1.0,-1.8163256268480001,-0.3385705967732752,-1.0,-0.4128571427829624
142,-0.25996,-1.0,-1.0,-0.18600000000000003,-1.0,-1.0
143,-0.2548,-1.0,-1.0,-0.27724898265369324,-1.0,-0.4128571299279211
144,-0.18600000000000003,-1.0,-1.0,-0.1,-1.0,-1.0
145,-0.3191509787223322,-1.0,-1.0,-0.268504,-1.8114696000000001,-0.4125369364225409
146,0.0,0.0,0.0,0.0,0.0,0.0
147,-0.32352528,-1.0,-1.0,-0.33410677440000003,-1.0,-0.4128571427839147
148,0.0,0.0,0.0,0.0,0.0,0.0
149,-0.1,-1.0,-1.0,-0.1,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0
151,-0.1,-1.0,-1.0,-0.1,0.0,0.0
152,-0.18600000000000003,-1.0,-1.806,-0.18600000000000003,-1.0,-1.0
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0
155,-0.1,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0
160,-0.1,0.0,0.0,0.0,0.0,0.0
161,-0.31209743136,-1.0,-1.0,-0.33580730011200033,-1.806,-0.41233879872874574
162,-0.18000000000000002,-1.0,-1.0,-0.1,-1.0,-1.0
163,-0.25000000000000006,-1.0,-1.0,-0.19204300223999998,-1.0,-0.41285714278391383
164,-0.1,-1.0,-1.0,-0.1,0.0,0.0
165,-0.1,-1.0,-1.8,-0.1,-1.0,-0.41285714278391494
166,-0.18600000000000003,-1.0,-1.0,-0.25000000000000006,-1.0,-1.0
167,-0.1,-1.0,-1.0,-0.1,-1.0,-0.41285714278391494
168,-0.1,-1.0,-1.0,-0.1,0.0,0.0
169,-0.1,-1.0,-1.0,-0.1,0.0,0.0
170,-0.1,0.0,0.0,0.0,0.0,0.0
171,-0.1,-1.0,0.0,0.0,0.0,-0.412857142743591
172,0.0,0.0,0.0,0.0,0.0,0.0
173,-0.1,0.0,0.0,0.0,0.0,0.0
174,-0.19080000000000003,-1.0,-1.0,-0.2548,-1.8,-1.0
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0
180,-0.1,-1.0,-1.0,-0.1,0.0,0.0
181,-0.1,-1.0,-1.0,-0.1,0.0,0.0
182,-0.1,0.0,0.0,0.0,0.0,0.0
183,-0.1,-1.0,-1.0,-0.1,-1.0,-0.41285714278391483
184,-0.1,0.0,0.0,0.0,0.0,0.0
185,-0.18000000000000002,-1.0,-1.0,-0.1,-1.0,-0.41285714278391483
186,-0.25996,-1.0,-1.0,-0.18600000000000003,-1.0,-1.0
187,-0.1,-1.0,-1.0,-0.1,0.0,0.0
188,-0.1,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,-0.3235656,-1.0,-1.0,-0.25996,-1.0,-1.0
191,-0.1,0.0,0.0,0.0,0.0,0.0
192,-0.1,-1.0,-1.8,-0.1,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0
194,-0.18600000000000003,-1.0,-1.0,-0.18600000000000003,-1.0,-1.0
195,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0
200,-0.379965231167851,2.4357142860804246,-3.1990162584372133,-0.1661571635973894,-3.198006171546039,-2.9308221674180537
201,-0.7142857007249876,-0.7142857130652488,-5.2142857102172755,-0.7142857007249876,-5.214285710217057,-2.064248189750727
202,-0.18675436882706858,-0.22364802882242535,-1.7788009424201396,-0.18908255059174894,9.785825274613439,-1.5220257180710983
203,-0.713956926942326,-0.7139531819432606,-4.104631733308706,-0.7139457421227124,-4.329950561923848,-1.5397005292467063
204,1.138487564683693,-0.1,-1.0,-0.1,-1.0,-1.0
205,-0.7133522427466823,-0.7131935937281992,-3.4770885083192398,-0.7131596916041933,-3.0469449919135982,-1.0
206,-0.18600000000000003,-0.18000000000000002,-1.0,-0.18000000000000002,-1.0,-1.0
207,-0.7111098190349584,-0.7107188131818085,-1.0,-0.7107552085355994,-3.4807130599218343,-1.1957719585435205
208,0.0,0.0,0.0,0.0,0.0,0.0
209,-0.705725565788958,-0.7059838688711267,-1.0,-0.7069734714947827,-2.499944862491099,-1.0268982403732165
210,0.0,0.0,0.0,0.0,0.0,0.0
211,-0.6887343913690658,-0.6846918766171894,-1.8410288534145711,-0.6875000447172103,-1.8405178071280468,-0.7630411092164406
212,0.0,0.0,0.0,0.0,0.0,0.0
213,-0.6833429162773991,-0.6827742041721644,-1.8343240775906082,-0.6847560927291092,-1.8368826955888347,-0.7414476639383873
214,0.0,0.0,0.0,0.0,0.0,0.0
215,-0.6494022645723404,-0.6448872106438085,-1.0,-0.6429254502176853,-1.8373617209264492,-0.7422182489870661
216,0.0,0.0,0.0,0.0,0.0,0.0
217,-0.4539315489196943,-0.4105550400000001,-1.81116,-0.4198734253827119,-1.81643856,-0.7427469330874595
218,0.0,0.0,0.0,0.0,0.0,0.0
219,-0.4031558598262267,-0.35212000000000004,-1.0,-0.37113511456000003,-1.806,-0.4126707590436248
220,-0.18000000000000002,-0.18600000000000003,-1.0,-0.1,-1.0,-1.0
221,-0.7079357043987536,-0.7082045136058893,-1.8183600000000002,-0.7082997533883385,-3.006565762983688,-1.063657610982274
222,-0.1,-0.1,-1.0,-0.1,0.0,0.0
223,-0.7087788990670819,-0.7084254682159092,-1.0,-0.7093526740873617,-3.049012365729427,-0.858084841350843
224,-0.18600000000000003,-0.1,-1.0,-0.1,-1.0,-1.0
225,-0.7077965629274984,-0.7067336729000886,-2.5102643275732612,-0.7074359052222443,-3.0443129573605816,-0.7754343808962222
226,-0.1,0.0,0.0,0.0,-1.0,-1.0
227,-0.6966482121655945,-0.6959459641820588,-2.507015286221384,-0.6984018353826504,-2.511630408109154,-1.3061602862035957
228,-0.1,0.0,0.0,0.0,0.0,0.0
229,-0.681446473533158,-0.6783571526128069,-1.0,-0.6807918216822507,-1.8373923278820103,-1.00907845014832
230,0.0,0.0,0.0,0.0,0.0,0.0
231,-0.6242193096351181,-0.6181723290755623,-1.0,-0.6211679158167438,-1.0,-0.7511772130897652
232,0.0,0.0,0.0,0.0,0.0,0.0
233,-0.5584429119327707,-0.5331199024023661,-1.0,-0.5511819661071119,-2.4917762422923713,-1.0063314067801634
234,0.0,0.0,0.0,0.0,0.0,0.0
235,-0.5267974416872201,-0.5383601405080327,-1.8246590928000002,-0.5264750981347526,-1.0,-1.2179509720442705
236,0.0,0.0,0.0,0.0,0.0,0.0
237,-0.45230097655442686,-0.44960031430169345,-1.0,-0.41901911819761856,-1.0,-0.7425585520853274
238,0.0,0.0,0.0,0.0,0.0,0.0
239,-0.4501133630892966,-0.45109028132600787,-1.0,-0.4601928328960001,-1.0,-0.7429965959200344
240,-0.25000000000000006,-0.18600000000000003,-1.0,-0.18600000000000003,-1.0,-1.0
241,-0.7017800089611116,-0.7017629811953977,-3.482634490559942,-0.7027084720307446,-3.032718148431929,-0.7475992791336141
242,-0.25000000000000006,-0.18000000000000002,-1.0,-0.18000000000000002,-1.0,-1.0
243,-0.7025648443691872,-0.702223501899466,-2.490619373826467,-0.7019333907928413,-1.8266176649282624,-1.2270445091827873
244,-0.1,-0.1,-1.0,-0.18000000000000002,0.0,0.0
245,-0.6972647217097325,-0.6983982098024705,-1.0,-0.6991576068420836,-2.5058021961138577,-1.0416162073018111
246,-0.1,-0.1,-1.0,-0.1,0.0,0.0
247,-0.6818986916466778,-0.6774461478832022,-1.8186696,-0.6820058891057219,-1.0,-1.0058618319152406
248,-0.1,0.0,0.0,0.0,0.0,0.0
249,-0.6325936431019216,-0.6391151268963301,-1.825566292870973,-0.6281970054448267,-1.0,-1.0067456397469252
250,0.0,0.0,0.0,0.0,0.0,0.0
251,-0.5793965492508841,-0.5947195067291687,-1.0,-0.5963993227781494,-1.0,-0.745641761669855
252,0.0,0.0,0.0,0.0,0.0,0.0
253,-0.52278200930365,-0.5116100450385447,-1.0,-0.5292521281677023,-1.0,-0.7421477861538556
254,0.0,0.0,0.0,0.0,0.0,0.0
255,-0.341825096448,-0.35624800000000006,-1.0,-0.32260800000000006,-1.0,-0.41245349381829793
256,0.0,0.0,0.0,0.0,0.0,0.0
257,-0.3420403511018449,-0.30600000000000005,-1.806,-0.32402461088962564,-1.0,-0.41255254029681154
258,0.0,0.0,0.0,0.0,0.0,0.0
259,-0.44992826890624316,-0.45185490591616,-1.0,-0.4615014568088802,-1.0,-0.7430761105808752
260,-0.18600000000000003,-0.18000000000000002,-1.0,-0.19080000000000003,-1.0,-1.0
261,-0.6919941948817816,-0.6946648581657248,-1.8372061656476575,-0.691096964707056,-1.819786805905536,-0.834612902440939
262,-0.18600000000000003,-0.18000000000000002,-1.8,-0.18600000000000003,-1.0,-1.0
263,-0.6865810770321703,-0.68438000679281,-3.4571715234415663,-0.6848343023130543,-1.8290113407744002,-1.4160411656168035
264,-0.18600000000000003,-0.1,-1.0,-0.1,-1.0,-1.0
265,-0.6920493369355596,-0.6901961692258615,-2.509896909330129,-0.6899005686865627,-2.5111272227841406,-0.7417462197289751
266,-0.1,-0.1,-1.0,-0.1,0.0,0.0
267,-0.6693336546698666,-0.6690555360694244,-1.825582876874602,-0.6733691665363475,-1.837972515252358,-0.7409192974773822
268,-0.1,0.0,0.0,0.0,0.0,0.0
269,-0.5929710263609484,-0.5830581964643777,-1.0,-0.5822687297985589,-1.8282259930539757,-0.7414934484217949
270,-0.1,-0.1,-1.0,-0.1,0.0,0.0
271,-0.48491859769213175,-0.48720848243062875,-2.4722209765120002,-0.46715142497536005,-1.0,-0.7421872801011955
272,0.0,0.0,0.0,0.0,0.0,0.0
273,-0.4826789903587573,-0.4520116155520001,-1.815,-0.46556096032000005,-1.0,-0.7427380083714075
274,0.0,0.0,0.0,0.0,0.0,0.0
275,-0.34056849696,-0.30600000000000005,-1.0,-0.32354400000000005,-1.0,-0.41256695380896613
276,0.0,0.0,0.0,0.0,0.0,0.0
277,-0.19116,-0.18000000000000002,-1.0,-0.18600000000000003,-1.0,-0.41268826207460957
278,-0.18600000000000003,-0.1,-1.0,-0.18600000000000003,-1.0,-1.0
279,-0.19080000000000003,-0.18000000000000002,-1.0,-0.18600000000000003,-1.0,-0.4127932629111688
280,-0.18600000000000003,-0.18600000000000003,-1.0,-0.18600000000000003,-1.0,-1.0
281,-0.6351049341316762,-0.6390117227141849,-1.8194744810930135,-0.629714914611829,-1.8108,-0.7413878837873263
282,-0.25960000000000005,-0.25516000000000005,-1.0,-0.25996,-1.0,-1.0
283,-0.6692700792244284,-0.6640827081346142,-2.492773829413637,-0.6705161719225256,-1.806,-0.7409564354129368
284,-0.18000000000000002,-0.18000000000000002,-1.8,-0.18600000000000003,-1.0,-1.0
285,-0.5740195554249352,-0.5577136654980209,-1.0,-0.573610035234286,-1.0,-1.2176295382486435
286,-0.18600000000000003,-0.18000000000000002,-1.0,-0.18600000000000003,-1.806,-1.0
287,-0.5824509438200628,-0.5938903335372343,-3.019172485051017,-0.5927213249482608,-2.4836612468503665,-1.0059973226809198
288,-0.18600000000000003,-0.1,-1.0,-0.1,-1.0,-1.0
289,-0.516559427807493,-0.5228843974392252,-1.0,-0.5417826711210091,-1.0,-0.8910473475890655
290,0.0,0.0,0.0,0.0,0.0,0.0
291,-0.43048218080066686,-0.45204578848000004,-1.0,-0.4288663714721792,-1.0,-0.4122129167643839
292,0.0,0.0,0.0,0.0,0.0,0.0
293,-0.26854288000000004,-0.31116000000000005,-1.0,-0.268504,-1.8114696000000001,-0.7427145139246181
294,0.0,0.0,0.0,0.0,0.0,0.0
295,-0.19116,-0.1,-1.8,-0.1,-1.0,-0.41262379266933025
296,0.0,0.0,0.0,0.0,0.0,0.0
297,-0.1,-0.1,-1.0,-0.1,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0
299,-0.1,0.0,0.0,0.0,0.0,0.0
300,-0.18000000000000002,-0.18600000000000003,-1.806,-0.1,-1.0,-1.0
301,-0.5780407450165912,-0.589574815734456,-1.0,-0.5932278894087534,-2.486278621888188,-1.2179241896562982
302,-0.18600000000000003,-0.1,-1.0,-0.1,-1.0,-1.0
303,-0.5802378922147159,-0.562189685637895,-2.481637126893486,-0.5746612895090136,-1.8196392394034313,-0.7412426455872223
304,-0.1,-0.1,-1.0,-0.1,0.0,0.0
305,-0.5868887929742618,-0.5816450432714478,-1.0,-0.5741773413258617,-1.0,-0.7420460277521389
306,-0.18000000000000002,-0.1,-1.0,-0.1,0.0,0.0
307,-0.578582680482645,-0.5963409675440128,-1.8155976000000003,-0.5912676894145492,-1.0,-0.7422712026165452
308,-0.1,0.0,0.0,0.0,0.0,0.0
309,-0.32381082624,-0.36454417600000005,-1.0,-0.33048262944,-1.0,-0.41260315792765623
310,0.0,0.0,0.0,0.0,0.0,0.0
311,-0.18600000000000003,-0.25000000000000006,-1.0,-0.19080000000000003,-1.0,-0.4127799454583276
312,0.0,0.0,0.0,0.0,0.0,0.0
313,-0.19146960000000002,-0.1,-1.0,-0.1,-1.0,-0.42706916386809857
314,0.0,0.0,0.0,0.0,0.0,0.0
315,-0.1,-0.1,-1.0,-0.1,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0
317,-0.18000000000000002,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0
320,-0.2548,-0.25000000000000006,-1.0,-0.18600000000000003,-1.0,-1.0
321,-0.4141825680000001,-0.4375619110114177,-1.0,-0.3974775909048465,-1.0,-0.7427207262348139
322,-0.1,-0.1,-1.0,-0.1,0.0,0.0
323,-0.4138405347164943,-0.42720936356303074,-1.0,-0.4423916842920791,-1.0,-0.7427771355647182
324,-0.18600000000000003,-0.1,-1.0,-0.1,-1.0,-1.0
325,-0.4198218720000001,-0.4272573205322737,-1.806,-0.4394703661009226,-1.0,-0.7429127086921201
326,-0.18600000000000003,-0.25000000000000006,-1.0,-0.18600000000000003,-1.8,-1.0
327,-0.4229762016000001,-0.42606497646407815,-1.0,-0.3892497710403194,-1.0,-0.4123271562758983
328,0.0,0.0,0.0,0.0,0.0,0.0
329,-0.26410960000000006,-0.25960000000000005,-1.0,-0.2602696,-1.0,-0.4128407294491521
330,-0.1,0.0,0.0,0.0,0.0,0.0
331,-0.1,-0.1,-1.0,-0.1,0.0,0.0
332,-0.25996,-0.25000000000000006,-1.0,-0.18600000000000003,-1.0,-1.0
333,-0.1,-0.1,-1.0,-0.1,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0
335,-0.1,-0.1,-1.0,-0.1,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0
340,-0.18600000000000003,-0.18600000000000003,-1.0,-0.1,-1.0,-1.0
341,-0.3108000000000001,-0.32454130684800003,-1.81116,-0.33370204800000003,-1.0,-0.41273093286202134
342,-0.2548,-0.25000000000000006,-2.460088,-0.2548,-1.0,-1.0
343,-0.18600000000000003,-0.2560016885264208,-1.0,-0.19148688000000003,-1.0,-0.7429931985692877
344,-0.18600000000000003,-0.18000000000000002,-1.0,-0.18600000000000003,-1.0,-1.0
345,-0.250382896,-0.2602696,-1.0,-0.2716159829644288,-1.0,-0.41271280796665083
346,-0.1,0.0,0.0,0.0,0.0,0.0
347,-0.319128,-0.32408853888000005,-1.0,-0.268216,-1.0,-0.41279171177437557
348,-0.1,0.0,0.0,0.0,0.0,0.0
349,-0.1,-0.1,-1.8,-0.1,-1.0,-0.41285010089427676
350,0.0,0.0,0.0,0.0,0.0,0.0
351,-0.1,-0.1,-1.0,-0.1,0.0,0.0
352,-0.18600000000000003,-0.18000000000000002,-1.0,-0.18600000000000003,-1.0,-1.0
353,-0.1,0.0,0.0,-0.1,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0
355,-0.1,-0.1,-2.44,-0.1,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0
360,-0.1,-0.1,-1.0,-0.1,0.0,0.0
361,-0.3108000000000001,-0.32052410880000004,-1.0,-0.27439420139392,-1.0,-0.4127865174890588
362,-0.18600000000000003,-0.18000000000000002,-1.0,-0.1,-1.0,-1.0
363,-0.2548,-0.18600000000000003,-1.0,-0.2685582592,-1.0,-0.4127818934868757
364,-0.1,-0.1,-1.0,-0.1,0.0,0.0
