,Subject Id,Day of Week,Tenure Group,Email Domain,Age Group,Gender,Type
39,-0.1582857142857143,-0.1,7.142802355968684,0.07301240171921418,0.05017811212993977,0.0,0.0
40,-0.1,-0.1,-0.033519999999999994,-0.1,-0.08302441200730504,0.0,0.0
41,7.076943675989583,-0.11341991024933903,0.0,0.0,0.0,0.0,-0.1
42,-0.1,-0.1,-0.1,-0.1,0.03310146865019612,0.0,0.0
43,0.6958732584225175,-0.04000000000000001,7.142856815292792,-0.014513112619768898,1.3460384759442756,0.5479531622580038,0.0
44,-0.1,-0.1,-0.1,0.035715675049267204,0.5548912806599828,0.0,0.0
45,7.116019837950939,0.0,0.0,1.3706336788050637,1.4285714285714286,0.0,-0.1
46,-0.1,3.9910690291737447,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,6.042417772296615,0.0,0.0,0.0,0.09219093808485782
48,7.142818964822098,0.14031432489352316,0.0,0.0,0.0,0.0,2.571428571394711
49,7.1428571428571415,6.168797075284273,6.60496791922436,5.001377836556072,4.692014504523727,6.183919398054213,1.1772710833384818
50,7.1428571428571415,6.938478192796363,6.745004851168224,6.891364979520341,5.644891428036995,1.5800666932576233,6.749403088819089
51,7.1428571428571415,2.5713632277756497,3.4845416235022713,3.9277810959813744,5.2704,5.944479415479031,4.8022857142857145
52,7.1428571428571415,1.4909721792071287,6.313209637147065,5.944420550562664,6.477713235997446,6.742740561238417,6.637419671935624
53,7.139010649191338,1.3095846036794834,0.0,0.0,0.04908595195407222,0.0,0.0
54,7.1428571428571415,5.644891428136273,6.365866268452079,3.336326703305782,1.0767298473240716,5.643426579894732,6.651990223193425
55,7.1428571428571415,6.370132230050779,6.75013623525682,6.6307704032726,1.2051358432208001,6.554451087801444,6.183487887960256
56,-0.1,7.09468277239226,0.0,0.0,0.0,0.5045337050965888,0.1497007233269152
57,-0.1,-0.1,5.616493791437295,0.0,0.0,0.271044246652495,0.0
58,-0.1,-0.1,7.1307332448897505,-0.01464301748682012,0.0,0.0,0.0
59,0.23607566542895225,-0.1,6.75013824762389,0.0,1.428496694942721,0.0,0.3276621362238742
60,-0.1,-0.1,-0.1,-0.1,-0.018749130597536533,-0.1,5.944466554914982
61,0.3536866441700127,7.1428571428571415,3.2664883216409626,0.34903624506649694,4.120243654897205,0.3946027839441843,0.43745635430792607
62,-0.1,-0.1,-0.1,-0.1,-0.1,0.18813503154695646,0.0
63,-0.1,-0.1,5.642841909715372,0.0,0.0,0.0,0.0
64,-0.1,0.05021538441885347,4.1790550193825515,0.0,0.0,0.0,0.0
65,-0.1,7.142856243724697,2.3121678143601407,0.09624105148397649,2.5712922742177957,0.0,0.09128696484195949
66,-0.1,-0.1,-0.1,-0.099304,3.485713159539456,0.0,0.0
67,7.137278150262938,0.26148517671487326,0.0,2.2793391374967853,2.571111868601221,0.0,0.0
68,7.1428571428571415,0.2820690630164853,1.4237556597264727,0.5801172166269817,3.4857142857142858,1.4285714285714164,5.8971716096870495
69,7.142388264721648,0.0,0.0,0.0,0.0,1.4285714285714286,1.4283867046454142
70,7.1428571428571415,0.5094954845046056,5.1291328718945906,3.4857142857142858,4.557614822458666,6.034936650841482,5.270399939743285
71,7.1428571428571415,5.270392997770283,2.5714283019805206,2.571428568262319,5.270234991012934,4.725220401324014,4.80228571428571
72,7.1428571428571415,6.5292777827298085,6.872115414554891,6.74919780933613,1.4675453457991243,6.065113594715283,7.090127391243445
73,7.1428571428571415,5.644891425778982,5.2704,5.6448914285349545,0.34968914542137464,5.641617525365316,5.270354846533166
74,7.133945428815632,0.0,1.4285714285704714,0.0,0.0,1.4285714285714286,0.0
75,0.0,7.142857142433763,1.4285714285714286,3.4680239602029905,0.04274663819526294,2.571428510375749,0.0
76,6.999441996747654,0.30942944744390677,0.0,0.0,0.0,0.18797658659654426,0.0
77,-0.1,-0.1,5.129958098046298,0.0,0.0,0.0,0.0
78,-0.04000000000000001,4.799609776609071,0.0,0.0,-0.1,0.0,0.0
79,3.6389327639052595,0.0,0.0,0.0,0.0,0.0,0.0
80,-0.1,-0.1,-0.09561043954741688,-0.1,0.0,0.0,0.0
81,5.403776042621261,0.0,0.0,0.0,0.0,0.0,0.0
82,-0.1,-0.1,-0.1,-0.1,-0.09109823343993134,0.0,0.0
83,0.0027399553649230107,1.6408820641680137,7.027516365562472,2.2547379686083717,0.0,0.24743931468557867,0.0
84,-0.1,-0.1,0.21622400000000003,0.0,0.0,0.0,0.0
85,3.8847015997492513,0.0,0.0,0.0,0.0,1.4193045451914263,0.0
86,-0.1,-0.1,0.34846705782803156,0.0,0.0,0.0,0.0
87,0.0,0.0,2.5714285369230203,0.0,7.142704184908387,0.05576000000000001,-0.1
88,0.0,0.0,1.4285714285714286,0.09533738371979482,1.428569841124244,0.0,7.141484100506524
89,1.4096812309633089,1.4285714285635311,7.142847854538054,3.485710661175005,1.3882076144732518,2.5714285714283998,0.3124595431943613
90,7.1428571428571415,0.8302564620586372,3.963394685890936,6.324795825932082,5.532543999887328,0.7250765002730079,5.644891318267497
91,7.1428571428571415,4.80226168435548,5.917926460879617,6.529069169959828,5.640958772006563,5.6403740519646455,4.7876475475070155
92,0.7348075764110746,2.218878699468351,2.570726876810735,1.4213644754177475,-0.014536866937792582,7.142857142733407,0.0
93,7.1428571428571415,1.1633201309139491,5.270394582553049,1.124060005298496,1.1550631229059896,6.64998232430608,5.270372060627077
94,7.1428571428571415,0.7220064071506793,4.6811317012490115,1.42857142853905,3.4857142288126974,3.374772909637152,4.195026904054989
95,3.2378122525907926,3.3112365367165157,2.570755117719788,2.5462780573392223,0.04285560690452303,1.4285714285714286,7.142857141145916
96,-0.1,-0.1,2.5680798694008136,0.0,0.0,0.0,0.0
97,-0.1,-0.1,6.733227217622966,0.0,0.0,0.0,0.0
98,7.14285714229137,0.02895196183058031,3.4857130151918216,0.1091428568212069,-0.1,-0.1,-0.014286674255595145
99,1.0,0.0,3.4857040460158455,0.10708916127648478,0.0,0.0,0.0
100,-0.1,-0.1,-0.1,0.3175717217438164,0.0,0.0,0.0
101,-0.1,-0.1,2.078321361047099,0.0,0.0,0.0,0.0
102,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0
103,-0.1,-0.1,5.266154845574578,0.0,0.0,0.0,0.0
104,-0.1,-0.1,-0.099304,0.0,0.0,0.0,0.0
105,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.1,0.0,0.0,0.0,0.0,0.0,1.9611209729859636
107,5.3537813743145515,0.011599999999999989,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,6.747102957123587,0.0,0.0,0.0,0.0
109,7.1428571428571415,3.2088721607275286,2.552152932204309,4.774654632468176,0.8036177606316309,2.571310338923026,0.9755773015513962
110,0.20926438432661643,-0.1,0.0,0.0,2.224411216858586,0.0,7.142333546744473
111,7.1428571428571415,5.798431220123318,6.182131074543526,5.251314718358842,4.799468173144716,5.148334971384007,6.087163065706672
112,7.142684175010899,3.417514487248726,3.485714285714285,0.0,0.05091917319899075,0.0,0.27467051644167967
113,7.0463977005854685,0.0,0.0,0.23928595590155763,0.0,1.4285712392861585,1.4225496347258906
114,7.1428571428571415,5.644891427992353,3.917889066543954,0.11898713571741704,0.13611428482161847,5.871305786311316,2.5705344837748725
115,7.1428571428571415,5.27017413530606,4.566528360419734,0.0,0.0,0.6891190980394251,4.215608956240871
116,4.566672432319867,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,-0.1,-0.01685589613907539,0.008000000000000007
118,-0.1,-0.1,4.802285710854778,0.0,0.0,0.0,0.0
119,-0.025714313377295864,-0.1,4.780379625038397,0.0,0.0,0.0,0.0
120,0.8158077713240534,7.1428571428571415,1.488762405272027,-0.08091429522275982,-0.08096644313614856,6.99699257941735,6.748668516965939
121,7.1428571428571415,4.802226867206863,6.372219347471833,4.707577051943228,6.681556064354675,4.802285407499441,5.64487403237389
122,-0.24400000000000005,-0.1,7.142856581298442,-0.1,0.2652364933518466,4.8022857142857145,0.0
123,7.1428571428571415,1.8599999999999999,5.129965619610949,4.7764936679789445,3.485145783521932,6.65196104087423,4.086344259328315
124,-0.04000000000000001,1.527323820361793,0.0,0.0,0.0,0.0,0.0
125,7.142857142853829,2.2285713020279676,4.205585213313225,5.260018700266391,3.4857142847157094,4.217142857142832,-0.15083495268690297
126,-0.04000000000000001,-0.09952,0.6033158069972115,0.0,0.0,0.0,6.375882801935627
127,7.1428571428571415,4.530266721375746,5.640962078679895,5.5324038684785135,5.6370365765844435,4.217121004095118,0.7636472787319568
128,7.1428571428571415,4.187459291773354,3.2862847270425144,5.804820036072875,5.644710896958695,4.215675843276972,5.884979147118385
129,7.1428571428571415,4.075876263221988,1.4285714284903759,3.485713800663434,4.802214276394956,3.179042340922247,3.4855498282020188
130,7.1428571428571415,4.0117417544446905,4.215160132609032,5.183205737351586,6.03479616300167,4.799851853948966,2.2251188128779114
131,1.4099443405880583,7.142585400913322,1.4285712649451288,0.0,0.0,1.399400687439295,0.0
132,7.1428571428571415,4.217142857142857,3.9909220344103042,5.532015414181561,3.9940210769590285,3.4851556099690475,4.21378876770256
133,7.1428571428571415,4.2171428562838305,6.315196933497656,2.313315580839049,1.2343146744099533,3.472466922766859,5.445635222345441
134,0.0,7.142854728211889,0.0,1.06,0.0,0.0,2.5342136237317843
135,7.125716056683096,1.4285714285714286,1.1538091294969193,1.4285714285714286,0.0,1.4285714285714286,0.0
136,7.14285714284528,4.024414215686054,4.5758462612569515,1.4160618376606688,3.4857142857142858,4.007000220283354,0.9321288165306318
137,7.084749586230587,0.0,1.4285714285582785,0.0,0.0,0.0,0.0
138,7.141891067148423,0.0,0.0,0.0,0.0,2.5706968779102928,0.0
139,7.142857141788258,3.4857112923783284,2.5522981306061614,1.4285659819105871,3.4857142857142454,0.7475978763371249,5.787651671374904
140,-0.1,-0.1,-0.1,1.6046808974651803,0.06754168620878805,0.0,0.0
141,7.14285714285714,6.284382244840431,3.485330625133355,4.80227091971089,2.5714272562494997,2.5708188131391934,-0.008552013648361678
142,-0.1,-0.1,-0.1,-0.021832856997715557,-0.08978019760397749,-0.043802228204397976,2.5713556545971477
143,0.0,2.2154601424040137,7.142855645483868,1.428571339210822,0.0,3.485685081361966,-0.18000000000000002
144,-0.1,-0.1,4.867814087380236,0.0,0.0,0.0,0.0
145,7.142857142857129,3.505722342131885,3.485709811293756,3.2022060487043555,4.801277475115279,4.2130185017895965,0.23946225723701522
146,-0.1,-0.04000000000000001,0.45392270031062104,0.0,0.0,0.0,0.0
147,7.142857142650953,3.164917067984414,3.4847906004344207,1.1116,4.217142842103306,0.0,0.0
148,7.120702498116803,1.4275693508682619,0.0,0.0,0.0,0.0,0.0
149,7.1428571428571415,5.028049660837231,1.428571425240437,2.5356285423419616,2.546246461600994,4.80228447282523,4.50861854963645
150,1.0,1.4240851481801595,0.0,7.139234950465761,1.4191997949602637,0.0,3.2114284675861766
151,7.142857142857141,3.4475561224183178,1.42857142684678,5.642877365878765,3.4857142856124366,3.4857142856521017,5.574565573546273
152,7.1428571428571415,4.57852668309016,3.211377036934312,3.3720314258045034,3.4695232593718046,1.4285714285531892,2.5681171473436226
153,7.129903187082631,0.0,0.0,0.0,0.0,0.0,2.5685646102083126
154,7.142857142857023,1.428451500190504,4.216530298685219,2.4210685539441874,4.1328371300624465,4.203142399087042,2.571428571428571
155,7.1428571428571415,4.217142857142857,4.543310633380667,6.165943980014476,4.209081732972233,6.489556446695588,4.791638306173374
156,7.1428571428571415,6.4865826569384835,6.648919081802078,5.939326991194428,-0.08486263594152785,6.359187384612525,0.9000578790212743
157,-0.1,-0.09445769644979732,0.0,0.0,0.0,0.0,6.750174410057221
158,0.0,2.571428520317767,0.0,2.571428571428571,-0.09429115734395532,7.142854590979542,0.0
159,7.1428571428571415,1.4934802321590717,5.644873769648418,6.18415908563804,3.369427798513092,0.706114314921188,6.824793060130274
160,-0.1,7.129887678256397,1.390371871921772,0.0,0.0,0.1794752035537294,1.4285709005245941
161,7.1428571428571415,4.784558503659444,2.5023259973071577,3.1605687159984317,4.76928500466961,4.6605276978566,0.7455452320431952
162,-0.1,0.15790001097778217,-0.1,-0.1,5.870188042146364,0.0,0.0
163,1.0,7.142857142843539,3.485714283141941,2.5714232807954973,4.79468857235532,1.4285714285714286,0.19916634316837667
164,-0.03618400000000001,0.49654346970793817,0.0,0.0,5.261129952492633,0.0,0.0
165,7.142857142808751,4.6091134664490525,3.48571041195853,3.3903706366606627,2.4938816334561102,3.4108112541629105,0.19357144139000101
166,7.142598844530802,0.0,1.4285714285713347,0.18813714228647763,0.0,0.10810084181812872,0.0
167,7.1428571352258015,2.1830705091645686,0.0,2.5714132106183762,0.0,0.0,2.1920559728248894
168,0.0,0.0,0.0,1.4237556597264727,2.5342198408002368,1.4285714285714286,7.142701899922504
169,1.4113723349283136,7.142846224912517,1.4276540618901667,0.0,2.56557223818353,0.0,2.556115034760497
170,7.1428571428571415,6.1841572577971125,6.607822565141109,6.137075758232901,5.869877719421927,5.811065234212866,6.151772504466504
171,7.1428571428571415,4.215070367442493,1.4285714285714286,4.801193268004973,4.8022857142811475,4.1914406258231125,5.944484571428434
172,7.141669147858796,0.0,1.4285714285465467,0.0,1.428571428571371,0.0,0.0
173,7.1381261975103385,1.4285714285714286,0.0,0.0,0.0,1.4285714279647512,1.413477364999821
174,7.139228595406106,0.0,2.5713646048828256,0.0,0.0,0.0,1.4285714285714286
175,7.1428571428571415,4.801920016739526,6.349608497184446,5.270399999947189,3.4857142856869565,4.633359554184948,5.576365772459008
176,7.1428571428571415,5.243763883586651,3.254105290198428,3.4856847224685703,0.4808580894578519,6.639211647562243,4.8022857142857145
177,7.1428571428571415,5.726511617115319,5.8888705977161155,6.8142777723519234,4.081373890970955,5.270399806867114,6.608764354741706
178,7.1428571428571415,6.49584148723488,5.268608735608931,6.528995520311194,0.4642135450924348,6.183977068282263,6.5292903253209555
179,7.1428571428571415,5.9444845714283145,6.6150658761791,5.94448457142857,5.532534257425414,5.644891428373981,6.372868146695096
180,-0.1,-0.1,-0.1,-0.09561043954741688,6.7501718624982585,0.0,1.3775192764467992
181,6.79379502553874,0.0,1.4285232643528483,0.0,1.3894960189194356,1.4285714285714286,0.0
182,-0.1,-0.1,-0.0364,-0.09911824000000001,-0.01428571567893977,-0.1,4.80228566019897
183,7.1428571428571415,5.270399940677103,5.644549279602781,3.3207332044199753,4.209827719708658,1.1933204445361572,0.1361142739287997
184,7.1428571428571415,3.3752757704211414,1.4285714285714286,0.4347477942857143,5.6873873672706505,0.19645714125214708,3.8804396286343734
185,6.996852910344957,0.0,0.0,1.428138090882786,1.3951569594781632,0.0,0.0
186,0.12700285154118507,-0.04000000000000001,5.644891422484333,0.0,0.0,0.0,0.0
187,7.142857142481918,3.484519511295326,2.571428571428571,2.5714274168332496,3.4857011192492497,4.496574652717258,0.10914285625119283
188,7.078511021540866,1.4285573177168729,1.4285714285714286,2.2285714285714286,0.0,0.0,1.0
189,6.786435826295657,0.0,0.0,0.0,0.0,1.4285714285712845,1.368747481594422
190,7.1428571428571415,4.199241776942314,5.621836405802071,1.4285714285714286,1.428369829762379,3.437458950723628,6.129811911676121
191,7.1428571428571415,4.772989821640613,3.413203209034224,2.571428571428571,5.270395349149127,3.0890069795714896,3.483571340997501
192,1.3923496460366154,1.428535031437659,3.4853391249459307,7.142857093454568,1.4285714285714286,2.5714260453981517,2.571428571428571
193,7.1428571428571415,5.529351001089416,6.4808627474619955,6.815835420562065,6.89153991529418,5.196426373537232,5.937611487536827
194,7.1428571428571415,3.4857137456907843,3.48571428571428,3.3468373727341145,3.485714285714277,3.4857028865853943,3.4808253865593564
195,7.1428571428571415,5.9441733606927825,5.932810615204128,6.528683807010981,4.8022857078049235,6.184159085712016,6.527890828776646
196,7.1428571428571415,6.7501632190053495,6.370657098467759,6.1808337971076135,1.2289675314756223,5.944281105870033,6.37221450454685
197,0.7494369858544943,7.1428571428571415,3.4839612802047766,3.211116182821615,4.546996144663662,4.215991887916511,4.802285051552446
198,7.1428571428571415,2.5707464755572116,5.023333765026361,5.421270789822896,-0.034857147927738336,5.639542450716779,4.801792418159217
199,7.1428571428571415,4.217142856874931,5.930514715219935,5.640162592333721,5.895218125283302,5.644517874521979,5.256852472123132
200,-0.1,-0.04000000000000001,1.2249887744355852,0.0,0.0,-0.095508737344,0.0
201,7.142857142857116,2.5636267431842814,5.264271128602118,3.702692732093473,4.03770067978586,4.353989097447271,-0.11264090278771385
202,0.1927581523289647,-0.1,0.5647813968804222,0.0,0.0,0.0,0.0
203,7.135320188587492,0.0,0.0,0.0,1.4285714285714286,1.42857142857115,-0.07706195994681637
204,-0.1,-0.04000000000000001,5.644891428571429,-0.07546591274889239,0.0,0.0,0.0
205,7.1404903560396225,0.0,0.0,0.0,1.4285631361143452,1.4285714285714286,0.0
206,7.059620270916843,0.0,0.0,0.0,0.0,0.0,0.0
207,7.1428571428571415,6.367528874112221,5.265471767869212,6.697462724506414,5.2703604933981385,4.10661580355533,1.0768975073771883
208,7.1428571428571415,2.291411229222005,5.270371297657538,3.4783443901631417,5.217192932886331,5.181080148391487,5.605606201558074
209,7.1428571428571415,4.80088933272718,6.1841590857142865,5.6447735303840405,5.944475290391798,4.783823559201568,6.175321670942226
210,7.1428571428571415,4.7960348233341135,5.2704,2.295045182531724,2.5578368614733806,5.269482751753725,2.5714285467200133
211,7.1428571428571415,4.607839875955783,5.255673333851037,3.485601869883965,4.626739387720929,5.270399798335252,6.183541335066091
212,7.142857142766183,2.570469901397874,3.4065378318414767,3.4824213752714535,0.0,4.0153995152340425,2.5705002355934368
213,7.1428571428571415,4.217142832473416,6.529277605525738,4.625162735154851,4.785707016000222,5.2321756881473265,4.0580223640283375
214,7.115895468785641,1.4285714285714286,1.3876874428227532,0.0,0.0,1.424800252302338,0.0
215,7.1428571428571415,5.455025306770821,4.802256876960479,5.0884263180159826,1.4255530348785002,4.068155525774187,4.6830298942050135
216,7.1428571428571415,5.2667682830653,2.5680358590900187,1.4285714285714286,-0.18891440193031575,2.570145696046715,3.316864748341211
217,0.24715745635564623,0.8710664800118924,3.327663596302439,0.0,1.4285707968547532,7.142857089306268,1.428571428571237
218,3.24982857142099,7.142857142857136,3.448909432426821,3.4857142857142858,-0.13766706941826765,2.228571424709723,3.4675796816914124
219,7.142857142834097,0.0,4.217142827179401,1.4285714285709021,1.416526605569104,4.176584327646508,2.5714285714095393
220,-0.1,-0.1,1.1238642898970825,0.0,0.0,0.0,0.0
221,5.89412175536245,1.4283399205751612,0.0,0.0,1.3172775450524057,0.0,0.0
222,-0.1,6.184159075980617,0.0,0.0,0.0,0.0,0.0
223,7.142856997068234,1.3013151825678202,1.3916896714537934,4.216846975056946,0.0,2.146998275577734,0.0
224,0.7584804338225133,0.0,0.0,0.0,0.0,0.0,0.0
225,5.8779588382372925,0.0,0.0,0.0,0.0,0.0,0.0
226,7.142802601819797,0.0,0.0,-0.1,2.1967627350215464,-0.18834441628922777,3.43204696793959
227,7.142857142856469,2.553754250563694,2.5713513978182143,3.48571390444617,3.44278734112972,4.9531029244343845,3.4818662043675497
228,7.1428571428571415,4.800543473015938,4.216171795735553,3.4656612694869144,3.48571283408053,5.172073930825972,6.137261826405402
229,4.379975833954363,1.4285714285714286,2.480818478391163,0.0,2.570074272659868,1.428559654402227,7.1428145429909415
230,6.718727837566411,0.0,0.0,0.0,0.0,0.0,0.0
231,7.142857139133325,2.546615011305383,1.4285714285714286,4.649043113263825,4.081110808442278,4.647157110727611,2.2780943217401792
232,7.1428571428571415,4.1765605909774575,5.156978987208888,5.630586264654899,5.644852723342105,1.3664080737754587,3.466286283031234
233,7.142857142855661,3.4857142857142858,4.217139167640585,4.802285134305048,3.3375039211254203,5.197925806943712,2.5714270088589553
234,6.706427944651919,0.0,0.0,0.0,0.0,0.0,1.0
235,7.141786410538112,0.0,2.571428571428571,0.0,1.4281746776495283,2.411303823843579,0.0
236,7.1428571428571415,5.8660232739283495,5.228931464012832,4.802025496522346,-0.22819959902535736,6.127236762708625,4.166230958629211
237,7.142854963471725,0.0,0.0,0.2778905988101192,3.086769264721689,0.0,1.4282092842180327
238,7.1428571428571415,5.644891428477363,1.4285714285631155,5.111588846803158,0.7920126114241045,4.2171328576027,5.643936955607972
239,7.142857142855599,2.3854144842759126,2.571428560931192,1.4285714016569484,2.2285307434042543,1.4285693115839733,0.0
240,-0.18000000000000002,0.0,-0.1,0.08967803377671034,1.0736227572073218,7.112760246419912,0.0
241,7.142857142796379,3.4857141498830444,3.3103519122488727,2.571394830600758,0.0,3.4065705927687846,0.0
242,-0.13483750658761684,7.1428571428571415,0.521527211459097,-0.07248217780283436,1.0020512247483295,1.2845462354224717,4.8022856657282
243,7.1428571428571415,1.4285714285486493,2.571428570806734,4.217142855551648,2.4261559475619165,2.571373656057804,5.611381382255467
244,-0.1,7.139020157266089,0.0,0.0,0.0,0.5804548738551927,1.426319923456363
245,7.1428571347737595,2.5714169066579773,1.4262545491388505,3.3142819641722823,4.216962097958213,0.0,2.5217995569155818
246,0.2386932525078741,7.141227570095868,0.0,0.0,0.0,0.0,0.0
247,7.1428571428571415,4.2171428571428535,4.7956123744065415,5.644776713714435,6.105872730062032,4.754647357479052,1.2599368008443355
248,7.142827221430562,4.216149488752137,2.417615907539788,0.0,3.457481055959591,2.4829203800337156,1.4283777521872232
249,7.142857141996854,2.571425342020071,1.421615965056975,2.571425419429782,3.4529519976481784,2.571428570820828,0.0
250,7.1428571428571175,4.217142857141923,5.9295817897976315,6.162948745228434,3.485714259265861,1.3525225928405626,3.3112610727637
251,7.1428571428571415,4.8022857142857145,5.236697782345192,3.4857130630026054,4.718038799389831,3.485709688298198,4.799829437575985
252,7.142857134359436,1.067456220332925,4.21697983333401,1.428571419532852,1.274165936950443,3.485350861402094,3.8746450194300754
253,7.142394478736882,0.0,1.4285714285714286,0.0,0.0,0.0,1.4080585230210958
254,7.1428571428571415,2.571428571428571,5.943798200100249,1.4285714285517326,4.702471998183879,4.216302846808026,4.2110945410803415
255,3.060795678911526,2.571427954962318,0.0,0.0,7.141367340387499,0.0,1.426915836768904
256,7.142857142850994,1.4285714285714286,5.047597083543543,2.5454429073706595,0.6355334648205001,4.217136030047716,1.4285713494273755
257,0.7614409299521201,7.1428571428203735,0.0,1.2104881156382525,1.1175760000000001,2.5681656670218365,0.0
258,7.142857141419962,2.5714274691282526,0.0,2.571428571427692,0.0,2.5714188101031614,3.485661973536859
259,7.1428571428571415,5.270384991936717,4.708954735230732,1.4285714285714286,5.568989775779663,3.4857135366490306,2.5271361911982515
260,-0.1,-0.09291851733632613,-0.1,5.1027886537294265,1.2664658872012222,-0.039873761605562344,0.0
261,7.142857142856541,4.801419599739002,1.4109935520082257,4.217142857142857,3.484363922295229,2.5070779606369467,0.20699416584057537
262,-0.1,-0.1,-0.1,-0.099304,1.6289283680854605,0.17741808544818155,0.0
263,7.1428571428571415,5.264643293121083,6.7500325816143825,5.899566152433951,6.529284718489547,4.8021622501571795,-0.10940323526366082
264,-0.1,7.101974210246129,0.0,0.0,0.0,0.0,0.0
265,7.142857142854811,3.3312790216219588,5.251605470801294,4.21714285443529,1.4285714285714286,3.4857142857142858,3.265891781962626
266,2.383130448290841,2.5396500329213625,0.0,7.142575697874594,1.4285702426253906,0.0,1.4285714285714286
267,7.1428571428571415,4.018091282181381,4.217142857142857,3.4648275421703136,2.571428571428531,5.940279372403614,0.7994479333793874
268,7.035605061214414,0.0,0.0,1.4285714285714286,0.0,0.0,0.0
269,7.1428571428571415,5.93908194030852,5.270399966304082,5.908609826719746,6.171683015748073,4.0302774857142865,5.945790158961543
270,7.1428571428571415,4.03982444781226,3.448380237516874,4.217142086045474,2.5714252228858543,4.810326291997421,4.797079026242933
271,7.1428571428571415,1.4285714285714286,5.920825877120666,6.499924265803072,4.539401916255844,5.643069743270554,5.644147952962484
